date,Real Upper Band,Real Middle Band,Real Lower Band
2021-03-19 16:00:00,3144.6052,3083.2641,3021.9229
2021-03-19 15:00:00,3144.7559,3082.8835,3021.0112
2021-03-19 14:00:00,3144.9616,3082.6271,3020.2927
2021-03-19 13:00:00,3144.9471,3082.6416,3020.3361
2021-03-19 12:00:00,3144.9024,3082.7158,3020.5291
2021-03-19 11:00:00,3144.5412,3083.3093,3022.0774
2021-03-19 10:00:00,3144.4649,3083.8093,3023.1536
2021-03-19 09:00:00,3144.3545,3084.4882,3024.6219
2021-03-19 08:00:00,3144.2938,3085.1067,3025.9196
2021-03-19 06:00:00,3144.2848,3085.7572,3027.2296
2021-03-19 05:00:00,3144.3111,3086.3942,3028.4773
2021-03-18 20:00:00,3143.8359,3087.1364,3030.4369
2021-03-18 19:00:00,3142.9462,3087.6658,3032.3853
2021-03-18 18:00:00,3142.1164,3088.195,3034.2735
2021-03-18 17:00:00,3141.3566,3088.707,3036.0574
2021-03-18 16:00:00,3140.7091,3088.9817,3037.2542
2021-03-18 15:00:00,3139.168,3089.6985,3040.229
2021-03-18 14:00:00,3138.5043,3090.1192,3041.734
2021-03-18 13:00:00,3138.4909,3090.0802,3041.6694
2021-03-18 12:00:00,3138.4672,3090.1122,3041.7571
2021-03-18 11:00:00,3138.6633,3089.7962,3040.929
2021-03-18 10:00:00,3140.0873,3090.397,3040.7067
2021-03-18 09:00:00,3140.8957,3090.72,3040.5443
2021-03-18 08:00:00,3141.5175,3090.9948,3040.4722
2021-03-18 07:00:00,3141.906,3091.1572,3040.4083
2021-03-18 06:00:00,3141.9785,3091.1818,3040.3852
2021-03-18 05:00:00,3142.1187,3091.2355,3040.3523
2021-03-17 20:00:00,3142.5333,3091.434,3040.3347
2021-03-17 19:00:00,3140.8447,3091.012,3041.1793
2021-03-17 18:00:00,3139.6534,3090.7472,3041.8409
2021-03-17 17:00:00,3137.8531,3090.2658,3042.6786
2021-03-17 16:00:00,3135.3411,3089.461,3043.5809
2021-03-17 15:00:00,3133.2438,3088.8577,3044.4716
2021-03-17 14:00:00,3127.9688,3087.8987,3047.8285
2021-03-17 13:00:00,3128.6387,3088.1545,3047.6703
2021-03-17 12:00:00,3129.2363,3088.4287,3047.6212
