date,1. open,2. high,3. low,4. close,5. volume
2021-05-06 20:00:00,130.01,130.09,129.89,130.05,100582.0
2021-05-06 19:00:00,130.18,130.19,129.91,130.02,95977.0
2021-05-06 18:00:00,129.66,130.23,129.66,130.18,160430.0
2021-05-06 17:00:00,129.74,129.78,129.58,129.65,1959451.0
2021-05-06 16:00:00,128.68,129.75,128.6,129.73,13037682.0
2021-05-06 15:00:00,128.72,129.04,128.325,128.6799,7669425.0
2021-05-06 14:00:00,128.88,129.01,128.5584,128.725,5103752.0
2021-05-06 13:00:00,128.73,129.23,128.149,128.8804,8051160.0
2021-05-06 12:00:00,128.135,129.06,127.62,128.725,11289750.0
2021-05-06 11:00:00,127.585,128.51,127.32,128.13,13072923.0
2021-05-06 10:00:00,127.91,128.55,127.13,127.585,11344814.0
2021-05-06 09:00:00,128.1499,128.31,127.7,127.91,394276.0
2021-05-06 08:00:00,128.24,128.34,127.96,128.11,116310.0
2021-05-06 07:00:00,128.2,128.44,128.03,128.13,17121.0
2021-05-06 06:00:00,128.39,128.51,127.98,128.16,26540.0
2021-05-06 05:00:00,128.24,128.6,128.24,128.31,18602.0
2021-05-05 20:00:00,127.93,128.04,127.89,127.98,139884.0
2021-05-05 19:00:00,128.02,128.1,127.9101,127.97,55590.0
2021-05-05 18:00:00,127.95,128.1,127.81,128.04,112053.0
2021-05-05 17:00:00,128.1,128.2,127.94,127.96,2594132.0
2021-05-05 16:00:00,128.804,129.225,127.97,128.15,14614068.0
2021-05-05 15:00:00,129.31,129.33,128.64,128.8,7573190.0
2021-05-05 14:00:00,129.44,129.59,129.16,129.3064,5846006.0
2021-05-05 13:00:00,130.15,130.1899,129.411,129.45,6355781.0
2021-05-05 12:00:00,129.75,130.2,129.47,130.1489,8390112.0
2021-05-05 11:00:00,129.73,129.92,128.86,129.755,16181919.0
2021-05-05 10:00:00,128.94,130.45,128.77,129.7299,17167187.0
2021-05-05 09:00:00,128.78,129.23,128.68,128.95,740414.0
2021-05-05 08:00:00,129.0,129.01,128.67,128.9,291837.0
2021-05-05 07:00:00,128.9,129.1,128.89,129.0,61376.0
2021-05-05 06:00:00,128.79,129.1,128.74,128.9,43399.0
2021-05-05 05:00:00,128.4,128.82,128.36,128.79,78041.0
2021-05-04 20:00:00,127.69,127.85,127.52,127.7,117615.0
2021-05-04 19:00:00,127.78,127.79,127.6,127.68,97753.0
2021-05-04 18:00:00,127.67,127.85,127.67,127.79,196574.0
2021-05-04 17:00:00,127.85,127.9,127.6,127.68,4281452.0
2021-05-04 16:00:00,127.43,128.0,127.14,127.94,20922065.0
2021-05-04 15:00:00,126.98,127.59,126.87,127.4219,10404467.0
2021-05-04 14:00:00,126.87,127.2999,126.7,126.99,13127008.0
2021-05-04 13:00:00,126.93,127.48,126.84,126.87,14151391.0
2021-05-04 12:00:00,128.195,128.27,126.73,126.9301,20104702.0
2021-05-04 11:00:00,128.5313,128.82,127.84,128.195,23605347.0
2021-05-04 10:00:00,131.169,131.4899,128.391,128.53,19957608.0
2021-05-04 09:00:00,131.94,132.08,130.87,131.15,2546694.0
2021-05-04 08:00:00,131.92,132.08,131.0,131.07,325542.0
2021-05-04 07:00:00,131.99,132.01,131.63,131.88,33251.0
2021-05-04 06:00:00,131.83,132.04,131.71,131.97,21587.0
2021-05-04 05:00:00,131.88,132.08,131.6,131.83,33263.0
2021-05-03 20:00:00,132.32,132.35,132.25,132.33,58388.0
2021-05-03 19:00:00,132.35,132.4,132.33,132.37,37754.0
2021-05-03 18:00:00,132.42,132.54,132.3,132.33,96472.0
2021-05-03 17:00:00,132.54,132.54,132.35,132.42,2610658.0
2021-05-03 16:00:00,132.84,132.98,132.3949,132.55,9572732.0
2021-05-03 15:00:00,132.46,132.96,132.4501,132.835,6510104.0
2021-05-03 14:00:00,132.45,132.61,132.21,132.4612,6328148.0
2021-05-03 13:00:00,132.815,132.92,132.31,132.45,6445550.0
2021-05-03 12:00:00,132.775,132.9599,132.14,132.815,10160977.0
2021-05-03 11:00:00,133.2,134.07,132.63,132.77,17038218.0
2021-05-03 10:00:00,132.16,133.355,131.83,133.2054,11404919.0
2021-05-03 09:00:00,131.85,132.19,131.82,132.16,473241.0
2021-05-03 08:00:00,131.74,132.23,131.66,132.04,237596.0
2021-05-03 07:00:00,131.68,132.13,131.67,131.67,33445.0
2021-05-03 06:00:00,131.85,131.97,131.5,131.65,27662.0
2021-05-03 05:00:00,131.9,132.3,131.75,131.86,65074.0
2021-04-30 20:00:00,131.47,131.52,131.38,131.52,97637.0
2021-04-30 19:00:00,131.56,131.56,131.46,131.4799,42685.0
2021-04-30 18:00:00,131.46,131.57,131.44,131.56,85400.0
2021-04-30 17:00:00,131.52,132.67,131.34,131.5,3699335.0
2021-04-30 16:00:00,131.865,132.28,131.065,131.52,18619692.0
2021-04-30 15:00:00,131.75,132.07,131.49,131.86,9616516.0
2021-04-30 14:00:00,132.43,132.64,131.64,131.74,10355878.0
2021-04-30 13:00:00,133.03,133.18,132.28,132.435,9264673.0
2021-04-30 12:00:00,133.46,133.48,133.0,133.0301,9683417.0
2021-04-30 11:00:00,132.75,133.56,132.2,133.455,25820691.0
2021-04-30 10:00:00,131.99,132.84,131.36,132.76,13217611.0
2021-04-30 09:00:00,132.3001,132.49,131.55,131.99,842157.0
2021-04-30 08:00:00,132.27,132.5,131.86,132.0,379228.0
2021-04-30 07:00:00,132.75,132.75,131.86,132.25,98785.0
2021-04-30 06:00:00,132.95,133.08,132.66,132.75,27910.0
2021-04-30 05:00:00,132.7,133.31,132.7,133.0,42446.0
2021-04-29 20:00:00,132.96,133.0,132.53,132.68,201631.0
2021-04-29 19:00:00,133.04,133.1,132.92,132.97,159104.0
2021-04-29 18:00:00,133.1,133.48,133.0,133.02,350671.0
2021-04-29 17:00:00,133.48,133.5,132.88,133.1,1239518.0
2021-04-29 16:00:00,134.205,134.43,133.27,133.48,16326218.0
2021-04-29 15:00:00,133.83,134.57,133.74,134.2082,13045750.0
2021-04-29 14:00:00,132.985,133.87,132.8,133.82,15844639.0
2021-04-29 13:00:00,133.17,134.4142,132.45,132.98,15902220.0
2021-04-29 12:00:00,134.1805,134.66,132.7,133.16,19950481.0
2021-04-29 11:00:00,134.22,134.56,133.6,134.19,27477764.0
2021-04-29 10:00:00,137.3,137.47,133.87,134.23,33437023.0
2021-04-29 09:00:00,137.36,137.71,136.6,137.28,1855330.0
2021-04-29 08:00:00,137.22,137.72,137.02,137.1,717206.0
2021-04-29 07:00:00,137.49,137.65,137.1,137.2,121843.0
2021-04-29 06:00:00,137.56,137.72,137.18,137.4,110346.0
2021-04-29 05:00:00,137.0,137.8,136.9,137.64,242679.0
2021-04-28 20:00:00,136.61,137.0,136.51,136.7,562596.0
2021-04-28 19:00:00,136.72,137.24,136.45,136.59,1218227.0
2021-04-28 18:00:00,137.85,138.27,135.51,136.72,5735134.0
2021-04-28 17:00:00,133.58,139.5,133.58,137.87,14267381.0
2021-04-28 16:00:00,134.31,134.4,133.31,133.82,17341214.0
2021-04-28 15:00:00,133.97,134.775,133.65,134.3077,12636062.0
2021-04-28 14:00:00,133.645,134.03,133.51,133.9699,6817694.0
2021-04-28 13:00:00,133.234,133.808,133.09,133.64,9390217.0
2021-04-28 12:00:00,134.115,134.225,133.08,133.23,9997264.0
2021-04-28 11:00:00,134.69,135.02,133.795,134.1116,13574908.0
2021-04-28 10:00:00,134.37,134.93,133.933,134.69,11263799.0
2021-04-28 09:00:00,134.5199,134.7,134.21,134.37,482810.0
2021-04-28 08:00:00,134.17,134.7,134.14,134.4,340543.0
2021-04-28 07:00:00,134.14,134.27,134.06,134.17,29763.0
2021-04-28 06:00:00,134.28,134.28,133.92,134.11,26819.0
2021-04-28 05:00:00,134.31,134.7,134.0,134.32,24484.0
2021-04-27 20:00:00,134.84,134.95,134.79,134.79,132975.0
2021-04-27 19:00:00,134.54,134.87,134.5,134.86,216501.0
2021-04-27 18:00:00,134.4701,134.55,134.37,134.53,387272.0
2021-04-27 17:00:00,134.39,134.7931,134.2,134.47,1504421.0
2021-04-27 16:00:00,134.5,134.8,134.2,134.39,11074056.0
2021-04-27 15:00:00,134.515,134.85,134.35,134.5031,6781287.0
2021-04-27 14:00:00,134.655,134.76,134.45,134.5149,4407881.0
