date,1. open,2. high,3. low,4. close,5. volume
2021-05-06 20:00:00,249.92,249.92,249.44,249.55,12044.0
2021-05-06 19:00:00,249.83,249.9999,249.73,249.81,6433.0
2021-05-06 18:00:00,249.5,249.99,249.41,249.99,30925.0
2021-05-06 17:00:00,249.73,249.75,249.3,249.5,669354.0
2021-05-06 16:00:00,246.645,249.86,246.645,249.73,5360340.0
2021-05-06 15:00:00,247.08,247.94,246.61,246.64,2635116.0
2021-05-06 14:00:00,247.83,248.09,246.85,247.08,2013712.0
2021-05-06 13:00:00,247.83,248.35,246.4249,247.85,2081731.0
2021-05-06 12:00:00,246.42,248.4701,245.72,247.81,3347237.0
2021-05-06 11:00:00,245.41,246.97,244.9,246.4,3383414.0
2021-05-06 10:00:00,246.1,246.71,244.69,245.41,2913580.0
2021-05-06 09:00:00,246.94,247.086,245.75,246.0,35721.0
2021-05-06 08:00:00,246.54,246.8,246.08,246.5,15446.0
2021-05-06 07:00:00,246.7,247.2,246.4,246.4,3922.0
2021-05-06 06:00:00,247.01,247.01,246.7,246.7,1889.0
2021-05-06 05:00:00,246.82,247.44,246.82,247.14,3542.0
2021-05-05 20:00:00,245.98,246.3,245.98,246.3,14174.0
2021-05-05 19:00:00,246.24,246.38,245.98,246.09,10312.0
2021-05-05 18:00:00,246.22,246.39,245.95,246.22,28021.0
2021-05-05 17:00:00,246.47,246.7829,246.1,246.1,874037.0
2021-05-05 16:00:00,246.87,247.07,245.82,246.5,4018916.0
2021-05-05 15:00:00,247.51,247.5794,246.79,246.8701,1557259.0
2021-05-05 14:00:00,247.66,248.04,247.21,247.4899,1324171.0
2021-05-05 13:00:00,248.6,248.9,247.62,247.645,1646357.0
2021-05-05 12:00:00,248.37,248.76,247.77,248.6,1586687.0
2021-05-05 11:00:00,248.68,248.76,247.3901,248.37,2782217.0
2021-05-05 10:00:00,248.74,249.5,248.365,248.62,5093803.0
2021-05-05 09:00:00,248.76,249.4699,247.99,248.9,209418.0
2021-05-05 08:00:00,249.05,249.3,248.56,248.81,44568.0
2021-05-05 07:00:00,249.3,249.3,248.96,249.3,5309.0
2021-05-05 06:00:00,248.55,249.47,248.55,249.31,4563.0
2021-05-05 05:00:00,247.78,248.6,247.78,248.6,1675.0
2021-05-04 20:00:00,247.23,247.28,246.78,247.1,20457.0
2021-05-04 19:00:00,247.19,247.49,247.0,247.2,14470.0
2021-05-04 18:00:00,247.4,247.79,247.0,247.0,78937.0
2021-05-04 17:00:00,247.79,247.96,247.17,247.44,1485207.0
2021-05-04 16:00:00,246.785,248.0,246.374,247.93,6475287.0
2021-05-04 15:00:00,246.01,246.99,245.925,246.78,2424770.0
2021-05-04 14:00:00,245.91,247.09,245.8376,246.03,2556157.0
2021-05-04 13:00:00,246.11,246.76,245.78,245.93,2825448.0
2021-05-04 12:00:00,247.95,248.0,245.76,246.11,4200243.0
2021-05-04 11:00:00,249.155,249.41,247.761,247.955,4526894.0
2021-05-04 10:00:00,250.0,251.21,248.8904,249.131,3201071.0
2021-05-04 09:00:00,250.2,251.28,249.31,250.1,506085.0
2021-05-04 08:00:00,251.28,251.36,249.24,250.1,99598.0
2021-05-04 07:00:00,251.38,251.38,251.1,251.25,5337.0
2021-05-04 06:00:00,251.05,251.18,251.05,251.17,2371.0
2021-05-04 05:00:00,251.03,251.26,250.88,250.88,8647.0
2021-05-03 20:00:00,251.54,251.54,251.33,251.44,12276.0
2021-05-03 19:00:00,251.4,251.86,251.4,251.53,182342.0
2021-05-03 18:00:00,251.68,251.86,251.26,251.58,52025.0
2021-05-03 17:00:00,251.86,251.93,250.86,251.49,659996.0
2021-05-03 16:00:00,251.61,252.0,251.32,251.8801,2776267.0
2021-05-03 15:00:00,251.445,251.84,251.32,251.5901,1321084.0
2021-05-03 14:00:00,252.07,252.34,251.12,251.4499,1709738.0
2021-05-03 13:00:00,252.68,252.7,251.83,252.04,1550412.0
2021-05-03 12:00:00,252.685,252.8922,251.8,252.69,2400670.0
2021-05-03 11:00:00,253.18,254.35,252.57,252.69,3938471.0
2021-05-03 10:00:00,252.88,253.69,251.8,253.18,2609762.0
2021-05-03 09:00:00,252.75,253.06,252.5281,252.81,149944.0
2021-05-03 08:00:00,252.97,253.01,252.53,252.79,22042.0
2021-05-03 07:00:00,252.68,253.1,252.68,253.0,4134.0
2021-05-03 06:00:00,252.44,252.6,252.2,252.2,3117.0
2021-05-03 05:00:00,253.02,253.1,252.4,252.48,5978.0
2021-04-30 20:00:00,252.3,252.3,252.06,252.18,4217.0
2021-04-30 19:00:00,252.25,252.5,252.1,252.18,10750.0
2021-04-30 18:00:00,252.35,252.75,252.04,252.18,48346.0
2021-04-30 17:00:00,252.18,252.39,251.65,252.2972,1901779.0
2021-04-30 16:00:00,252.05,252.65,251.45,252.18,6300426.0
2021-04-30 15:00:00,251.351,252.29,251.15,252.05,2385579.0
2021-04-30 14:00:00,251.39,252.1299,251.08,251.36,1923103.0
2021-04-30 13:00:00,251.87,252.18,251.245,251.39,1821101.0
2021-04-30 12:00:00,251.64,251.97,250.72,251.88,3169690.0
2021-04-30 11:00:00,250.63,253.08,250.51,251.63,4481939.0
2021-04-30 10:00:00,250.3,251.45,249.45,250.63,5213718.0
2021-04-30 09:00:00,250.1499,250.6,249.59,250.35,90596.0
2021-04-30 08:00:00,250.28,250.4,249.98,250.2,41318.0
2021-04-30 07:00:00,250.98,251.3,249.5,250.0,26893.0
2021-04-30 06:00:00,251.36,251.36,250.5,250.94,4203.0
2021-04-30 05:00:00,251.28,251.54,251.2,251.54,2194.0
2021-04-29 20:00:00,251.5,251.5,251.04,251.16,13767.0
2021-04-29 19:00:00,251.52,251.74,251.2,251.67,14855.0
2021-04-29 18:00:00,251.29,251.86,251.2,251.4,31136.0
2021-04-29 17:00:00,252.51,252.51,251.0,251.29,557706.0
2021-04-29 16:00:00,251.94,252.885,251.94,252.45,5956282.0
2021-04-29 15:00:00,250.9891,252.1,250.88,251.95,3126106.0
2021-04-29 14:00:00,251.1086,251.69,250.63,250.99,2835606.0
2021-04-29 13:00:00,249.54,251.16,249.24,251.11,3824226.0
2021-04-29 12:00:00,250.27,250.52,249.0,249.5587,7147823.0
2021-04-29 11:00:00,254.46,254.475,250.13,250.2764,9044777.0
2021-04-29 10:00:00,255.46,256.1,254.2,254.46,5256330.0
2021-04-29 09:00:00,255.4,255.73,254.69,255.47,290287.0
2021-04-29 08:00:00,255.64,255.7,254.95,255.01,91072.0
2021-04-29 07:00:00,255.75,255.75,255.35,255.36,13050.0
2021-04-29 06:00:00,256.3,256.3,255.05,255.75,29208.0
2021-04-29 05:00:00,255.4,256.48,255.05,256.19,32644.0
